dev_id,datetime,battery,batteryDiff,humidity,humidityDiff,temperature,temperatureDiff
r712-3132,2024-06-14 14:00:00,3.1,0.0,73.24,-2.0700000000000074,15.37,0.5499999999999989
r712-3132,2024-06-14 15:00:00,3.1,0.0,73.86,0.6200000000000045,15.05,-0.3199999999999985
r712-3132,2024-06-14 17:00:00,3.1,0.0,79.68,5.820000000000007,13.99,-1.0600000000000005
r712-3132,2024-06-14 18:00:00,3.1,0.0,81.67,1.9899999999999949,13.23,-0.7599999999999998
r712-3132,2024-06-14 19:00:00,3.1,0.0,83.25,1.5799999999999983,13.15,-0.08
r712-3132,2024-06-14 20:00:00,3.1,0.0,83.47,0.2199999999999988,13.09,-0.0600000000000005
r712-3132,2024-06-14 21:00:00,3.1,0.0,84.49,1.019999999999996,12.86,-0.2300000000000004
r712-3132,2024-06-14 22:00:00,3.1,0.0,84.92,0.4300000000000068,13.01,0.1500000000000003
r712-3132,2024-06-14 23:00:00,3.1,0.0,84.2,-0.7199999999999989,12.84,-0.1699999999999999
r712-3132,2024-06-15 00:00:00,3.1,0.0,82.95,-1.25,12.65,-0.1899999999999995
r712-3132,2024-06-15 01:00:00,3.1,0.0,82.94,-0.0100000000000051,12.65,0.0
r712-3132,2024-06-15 02:00:00,3.1,0.0,82.08,-0.8599999999999994,12.61,-0.0400000000000009
r712-3132,2024-06-15 03:00:00,3.1,0.0,82.2,0.1200000000000045,12.5,-0.1099999999999994
r712-3132,2024-06-15 04:00:00,3.1,0.0,80.26,-1.9399999999999975,12.25,-0.25
r712-3132,2024-06-15 05:00:00,3.1,0.0,77.77,-2.490000000000009,11.95,-0.3000000000000007
r712-3132,2024-06-15 06:00:00,3.1,0.0,77.74,-0.0300000000000011,11.75,-0.1999999999999993
r712-3132,2024-06-15 07:00:00,3.1,0.0,72.42,-5.319999999999993,11.78,0.0299999999999993
r712-3132,2024-06-15 08:00:00,3.1,0.0,76.74,4.319999999999993,11.72,-0.0599999999999987
r712-3132,2024-06-15 09:00:00,3.1,0.0,72.17,-4.569999999999993,12.46,0.7400000000000002
r712-3132,2024-06-15 10:00:00,3.1,0.0,67.89,-4.280000000000001,13.68,1.2199999999999989
r712-3132,2024-06-15 11:00:00,3.1,0.0,67.66,-0.2300000000000039,14.32,0.6400000000000006
r712-3132,2024-06-15 12:00:00,3.1,0.0,63.67,-3.989999999999995,14.7,0.379999999999999
r712-3132,2024-06-15 13:00:00,3.1,0.0,60.12,-3.5500000000000043,15.15,0.450000000000001
r712-3132,2024-06-15 14:00:00,3.1,0.0,57.36,-2.759999999999998,15.68,0.5299999999999994
r712-3132,2024-06-15 15:00:00,3.1,0.0,56.47,-0.8900000000000006,15.43,-0.25
r712-3132,2024-06-15 16:00:00,3.1,0.0,67.22,10.75,14.43,-1.0
r712-3132,2024-06-15 17:00:00,3.1,0.0,72.19,4.969999999999999,13.78,-0.6500000000000004
r712-3132,2024-06-15 18:00:00,3.1,0.0,71.67,-0.519999999999996,12.67,-1.1099999999999994
r712-3132,2024-06-15 19:00:00,3.1,0.0,73.31,1.6400000000000006,12.19,-0.4800000000000004
r712-3132,2024-06-15 20:00:00,3.1,0.0,71.41,-1.9000000000000057,12.0,-0.1899999999999995
r712-3132,2024-06-15 21:00:00,3.1,0.0,66.74,-4.670000000000002,12.42,0.4199999999999999
r712-3132,2024-06-15 22:00:00,3.1,0.0,71.16,4.420000000000002,12.0,-0.4199999999999999
r712-3132,2024-06-16 00:00:00,3.1,0.0,73.45,2.2900000000000063,11.23,-0.7699999999999996
r712-3132,2024-06-16 01:00:00,3.1,0.0,73.95,0.5,10.78,-0.450000000000001
r712-3132,2024-06-16 02:00:00,3.1,0.0,75.21,1.259999999999991,10.02,-0.7599999999999998
r712-3132,2024-06-16 03:00:00,3.1,0.0,76.39,1.1800000000000068,9.72,-0.2999999999999989
r712-3132,2024-06-16 04:00:00,3.1,0.0,77.94,1.5499999999999972,9.62,-0.1000000000000014
r712-3132,2024-06-16 05:00:00,3.1,0.0,80.62,2.680000000000007,9.27,-0.3499999999999996
r712-3132,2024-06-16 06:00:00,3.1,0.0,82.08,1.4599999999999935,9.29,0.0199999999999995
r712-3132,2024-06-16 07:00:00,3.1,0.0,80.4,-1.6799999999999926,9.33,0.0400000000000009
r712-3132,2024-06-16 08:00:00,3.1,0.0,77.65,-2.75,10.36,1.0299999999999994
r712-3132,2024-06-16 09:00:00,3.1,0.0,77.62,-0.0300000000000011,11.1,0.7400000000000002
r712-3132,2024-06-16 10:00:00,3.1,0.0,75.11,-2.510000000000005,11.96,0.8600000000000012
r712-3132,2024-06-16 11:00:00,3.1,0.0,72.21,-2.9000000000000057,12.95,0.9899999999999984
r712-3132,2024-06-16 12:00:00,3.1,0.0,69.49,-2.719999999999999,13.6,0.6500000000000004
r712-3132,2024-06-16 13:00:00,3.1,0.0,67.33,-2.1599999999999966,14.46,0.8600000000000012
r712-3132,2024-06-16 14:00:00,3.1,0.0,70.84,3.510000000000005,14.4,-0.0600000000000005
r712-3132,2024-06-16 15:00:00,3.1,0.0,74.19,3.3499999999999943,13.81,-0.5899999999999999
r712-3132,2024-06-16 16:00:00,3.1,0.0,76.63,2.4399999999999977,13.39,-0.4199999999999999
r712-3132,2024-06-16 17:00:00,3.1,0.0,75.4,-1.2299999999999898,12.48,-0.91
r712-3132,2024-06-16 18:00:00,3.1,0.0,78.31,2.9099999999999966,11.85,-0.6300000000000008
r712-3132,2024-06-16 19:00:00,3.1,0.0,77.31,-1.0,11.92,0.0700000000000002
r712-3132,2024-06-16 20:00:00,3.1,0.0,71.23,-6.079999999999998,11.86,-0.0600000000000005
r712-3132,2024-06-16 21:00:00,3.1,0.0,74.28,3.049999999999997,11.27,-0.5899999999999999
r712-3132,2024-06-16 22:00:00,3.1,0.0,76.85,2.569999999999993,11.36,0.0899999999999998
r712-3132,2024-06-16 23:00:00,3.1,0.0,75.02,-1.8299999999999983,11.24,-0.1199999999999992
r712-3132,2024-06-17 00:00:00,3.1,0.0,75.76,0.7400000000000091,10.95,-0.2900000000000009
r712-3132,2024-06-17 01:00:00,3.1,0.0,75.42,-0.3400000000000034,10.7,-0.25
r712-3132,2024-06-17 02:00:00,3.1,0.0,76.6,1.1799999999999926,10.21,-0.4899999999999984
r712-3132,2024-06-17 03:00:00,3.1,0.0,77.37,0.7700000000000102,9.73,-0.4800000000000004
r712-3132,2024-06-17 04:00:00,3.1,0.0,77.37,0.0,9.37,-0.3600000000000012
r712-3132,2024-06-17 05:00:00,3.1,0.0,75.59,-1.7800000000000011,9.34,-0.0299999999999993
r712-3132,2024-06-17 06:00:00,3.1,0.0,73.48,-2.1099999999999994,9.41,0.0700000000000002
r712-3132,2024-06-17 07:00:00,3.1,0.0,72.96,-0.5200000000000102,9.26,-0.1500000000000003
r712-3132,2024-06-17 08:00:00,3.1,0.0,73.41,0.4500000000000028,9.26,0.0
r712-3132,2024-06-17 09:00:00,3.1,0.0,69.92,-3.489999999999995,9.68,0.4199999999999999
r712-3132,2024-06-17 10:00:00,3.1,0.0,66.6,-3.3200000000000074,10.44,0.7599999999999998
r712-3132,2024-06-17 11:00:00,3.1,0.0,66.04,-0.5599999999999881,11.22,0.7800000000000011
r712-3132,2024-06-17 12:00:00,3.1,0.0,63.54,-2.500000000000007,11.82,0.5999999999999996
r712-3132,2024-06-17 13:00:00,3.1,0.0,61.36,-2.18,12.23,0.4100000000000001
r712-3132,2024-06-17 14:00:00,3.1,0.0,59.79,-1.5700000000000005,12.7,0.4699999999999988
r712-3132,2024-06-17 15:00:00,3.1,0.0,53.39,-6.399999999999999,13.39,0.6900000000000013
r712-3132,2024-06-17 16:00:00,3.1,0.0,52.52,-0.8699999999999974,12.51,-0.8800000000000008
r712-3132,2024-06-17 17:00:00,3.1,0.0,61.75,9.229999999999997,11.58,-0.9299999999999996
r712-3132,2024-06-17 18:00:00,3.1,0.0,62.01,0.259999999999998,11.1,-0.4800000000000004
r712-3132,2024-06-17 19:00:00,3.1,0.0,55.21,-6.799999999999997,11.01,-0.0899999999999998
r712-3132,2024-06-17 20:00:00,3.1,0.0,56.8,1.5899999999999963,10.6,-0.4100000000000001
r712-3132,2024-06-17 21:00:00,3.1,0.0,59.2,2.4000000000000057,10.2,-0.4000000000000003
r712-3132,2024-06-17 22:00:00,3.1,0.0,65.76,6.560000000000002,9.95,-0.25
r712-3132,2024-06-17 23:00:00,3.1,0.0,67.87,2.1099999999999994,9.72,-0.2299999999999986
r712-3132,2024-06-18 00:00:00,3.1,0.0,67.65,-0.2199999999999988,9.37,-0.3500000000000014
r712-3132,2024-06-18 01:00:00,3.1,0.0,69.91,2.259999999999991,9.17,-0.1999999999999993
r712-3132,2024-06-18 02:00:00,3.1,0.0,71.71,1.7999999999999972,9.03,-0.1400000000000005
r712-3132,2024-06-18 03:00:00,3.1,0.0,74.29,2.5800000000000125,9.05,0.0200000000000013
r712-3132,2024-06-18 04:00:00,3.1,0.0,74.92,0.6299999999999955,8.8,-0.25
r712-3132,2024-06-18 05:00:00,3.1,0.0,74.87,-0.0499999999999971,8.55,-0.25
r712-3132,2024-06-18 06:00:00,3.1,0.0,75.53,0.6599999999999966,8.57,0.0199999999999995
r712-3132,2024-06-18 07:00:00,3.1,0.0,75.45,-0.0799999999999983,8.74,0.1699999999999999
r712-3132,2024-06-18 08:00:00,3.1,0.0,76.4,0.9500000000000028,8.98,0.2400000000000002
r712-3132,2024-06-18 09:00:00,3.1,0.0,75.7,-0.7000000000000028,10.0,1.0199999999999996
r712-3132,2024-06-18 10:00:00,3.1,0.0,76.0,0.2999999999999971,11.12,1.1199999999999992
r712-3132,2024-06-18 11:00:00,3.1,0.0,70.76,-5.239999999999995,12.94,1.8200000000000005
r712-3132,2024-06-18 12:00:00,3.1,0.0,69.42,-1.3400000000000034,13.74,0.8000000000000007
r712-3132,2024-06-18 13:00:00,3.1,0.0,70.81,1.3900000000000006,13.62,-0.120000000000001
r712-3132,2024-06-18 14:00:00,3.1,0.0,69.16,-1.6500000000000057,13.84,0.2200000000000006
r712-3132,2024-06-18 15:00:00,3.1,0.0,68.55,-0.6099999999999994,13.85,0.0099999999999997
r712-3132,2024-06-18 16:00:00,3.1,0.0,73.62,5.070000000000007,13.23,-0.6199999999999992
r712-3132,2024-06-18 17:00:00,3.1,0.0,77.23,3.61,12.68,-0.5500000000000007
r712-3132,2024-06-18 18:00:00,3.1,0.0,77.61,0.3799999999999954,11.77,-0.91
r712-3132,2024-06-18 19:00:00,3.1,0.0,77.98,0.3700000000000045,11.06,-0.7099999999999991
r712-3132,2024-06-18 20:00:00,3.1,0.0,75.91,-2.0700000000000074,10.89,-0.1699999999999999
r712-3132,2024-06-18 21:00:00,3.1,0.0,74.83,-1.0799999999999983,10.52,-0.370000000000001
r712-3132,2024-06-18 22:00:00,3.1,0.0,74.92,0.0900000000000034,10.55,0.0300000000000011
r712-3132,2024-06-18 23:00:00,3.1,0.0,72.76,-2.1599999999999966,10.43,-0.120000000000001
r712-3132,2024-06-19 00:00:00,3.1,0.0,69.23,-3.530000000000001,10.08,-0.3499999999999996
r712-3132,2024-06-19 01:00:00,3.1,0.0,71.36,2.1299999999999955,9.92,-0.1600000000000001
r712-3132,2024-06-19 02:00:00,3.1,0.0,68.9,-2.4599999999999937,9.88,-0.0399999999999991
r712-3132,2024-06-19 03:00:00,3.1,0.0,70.38,1.4799999999999898,9.16,-0.7200000000000006
r712-3132,2024-06-19 04:00:00,3.1,0.0,69.31,-1.0699999999999932,9.5,0.3399999999999998
r712-3132,2024-06-19 05:00:00,3.1,0.0,69.78,0.4699999999999988,9.41,-0.0899999999999998
r712-3132,2024-06-19 07:00:00,3.1,0.0,73.7,3.9200000000000017,9.03,-0.3800000000000008
r712-3132,2024-06-19 09:00:00,3.1,0.0,72.55,-1.1500000000000057,10.12,1.09
r712-3132,2024-06-19 10:00:00,3.1,0.0,66.13,-6.420000000000002,12.44,2.3200000000000003
r712-3132,2024-06-19 11:00:00,3.1,0.0,59.31,-6.819999999999993,13.46,1.0200000000000014
r712-3132,2024-06-19 12:00:00,3.1,0.0,54.74,-4.57,14.36,0.8999999999999986
r712-3132,2024-06-19 13:00:00,3.1,0.0,61.47,6.729999999999997,13.83,-0.5299999999999994
r712-3132,2024-06-19 14:00:00,3.1,0.0,65.15,3.680000000000007,13.39,-0.4399999999999995
r712-3132,2024-06-19 15:00:00,3.1,0.0,59.46,-5.690000000000005,13.57,0.1799999999999997
r712-3132,2024-06-19 16:00:00,3.1,0.0,66.43,6.970000000000006,13.29,-0.2800000000000011
r712-3132,2024-06-19 17:00:00,3.1,0.0,72.3,5.86999999999999,12.64,-0.6499999999999986
r712-3132,2024-06-19 18:00:00,3.1,0.0,71.23,-1.0699999999999932,11.78,-0.8600000000000012
r712-3132,2024-06-19 19:00:00,3.1,0.0,71.59,0.3599999999999994,11.4,-0.379999999999999
r712-3132,2024-06-19 21:00:00,3.1,0.0,70.8,-0.7900000000000063,11.05,-0.3499999999999996
r712-3132,2024-06-19 22:00:00,3.1,0.0,71.81,1.0100000000000051,11.09,0.0399999999999991
r712-3132,2024-06-19 23:00:00,3.1,0.0,70.82,-0.9900000000000092,11.22,0.1300000000000007
r712-3132,2024-06-20 00:00:00,3.1,0.0,69.13,-1.6899999999999975,11.46,0.2400000000000002
r712-3132,2024-06-20 01:00:00,3.1,0.0,68.07,-1.0600000000000025,11.67,0.209999999999999
r712-3132,2024-06-20 02:00:00,3.1,0.0,69.16,1.0900000000000034,11.34,-0.33
r712-3132,2024-06-20 03:00:00,3.1,0.0,69.69,0.5300000000000011,11.06,-0.2799999999999993
r712-3132,2024-06-20 04:00:00,3.1,0.0,72.33,2.640000000000001,10.85,-0.2100000000000008
r712-3132,2024-06-20 05:00:00,3.1,0.0,71.6,-0.730000000000004,10.99,0.1400000000000005
r712-3132,2024-06-20 06:00:00,3.1,0.0,72.91,1.3100000000000025,11.46,0.4700000000000006
r712-3132,2024-06-20 07:00:00,3.1,0.0,71.57,-1.3400000000000034,11.26,-0.200000000000001
r712-3132,2024-06-20 09:00:00,3.1,0.0,74.25,2.680000000000007,11.99,0.7300000000000004
r712-3132,2024-06-20 10:00:00,3.1,0.0,73.96,-0.2900000000000062,12.97,0.9800000000000004
r712-3132,2024-06-20 11:00:00,3.1,0.0,73.54,-0.4199999999999875,14.08,1.1099999999999994
r712-3132,2024-06-20 12:00:00,3.1,0.0,66.89,-6.650000000000006,16.57,2.49
r712-3132,2024-06-20 13:00:00,3.1,0.0,64.7,-2.1899999999999977,16.95,0.379999999999999
r712-3132,2024-06-20 14:00:00,3.1,0.0,68.14,3.4399999999999977,16.61,-0.3399999999999998
r712-3132,2024-06-20 15:00:00,3.1,0.0,69.19,1.0499999999999972,16.13,-0.4800000000000004
r712-3132,2024-06-20 17:00:00,3.1,0.0,77.03,7.840000000000003,14.72,-1.4099999999999984
r712-3132,2024-06-20 18:00:00,3.1,0.0,78.16,1.1299999999999957,13.91,-0.8100000000000005
r712-3132,2024-06-20 19:00:00,3.1,0.0,77.94,-0.2199999999999988,13.47,-0.4399999999999995
r712-3132,2024-06-20 20:00:00,3.1,0.0,79.82,1.8799999999999957,13.19,-0.2800000000000011
r712-3132,2024-06-20 21:00:00,3.1,0.0,82.23,2.410000000000011,13.19,0.0
r712-3132,2024-06-20 22:00:00,3.1,0.0,83.21,0.9799999999999898,13.01,-0.1799999999999997
r712-3132,2024-06-20 23:00:00,3.1,0.0,81.01,-2.1999999999999886,12.9,-0.1099999999999994
r712-3132,2024-06-21 00:00:00,3.1,0.0,78.05,-2.960000000000008,12.75,-0.1500000000000003
r712-3132,2024-06-21 01:00:00,3.1,0.0,76.69,-1.3599999999999994,12.57,-0.1799999999999997
r712-3132,2024-06-21 02:00:00,3.1,0.0,73.5,-3.1899999999999977,12.58,0.0099999999999997
r712-3132,2024-06-21 03:00:00,3.1,0.0,73.36,-0.1400000000000005,12.82,0.2400000000000002
r712-3132,2024-06-21 04:00:00,3.1,0.0,70.83,-2.530000000000001,12.68,-0.1400000000000005
r712-3132,2024-06-21 05:00:00,3.1,0.0,74.5,3.6700000000000017,13.16,0.4800000000000004
r712-3132,2024-06-21 06:00:00,3.1,0.0,79.13,4.629999999999996,13.51,0.3499999999999996
r712-3132,2024-06-21 07:00:00,3.1,0.0,80.59,1.460000000000008,13.75,0.2400000000000002
r712-3132,2024-06-21 08:00:00,3.1,0.0,80.38,-0.2100000000000079,14.47,0.7200000000000006
r712-3132,2024-06-21 09:00:00,3.1,0.0,81.45,1.0700000000000074,15.4,0.9299999999999996
r712-3132,2024-06-21 10:00:00,3.1,0.0,82.29,0.8400000000000034,15.98,0.5800000000000001
r712-3132,2024-06-21 11:00:00,3.1,0.0,83.1,0.8099999999999881,16.12,0.1400000000000005
r712-3132,2024-06-21 13:00:00,3.1,0.0,83.06,-0.039999999999992,16.56,0.4399999999999977
r712-3132,2024-06-21 14:00:00,3.1,0.0,84.2,1.1400000000000006,16.63,0.0700000000000002
r712-3132,2024-06-21 15:00:00,3.1,0.0,83.66,-0.5400000000000063,16.77,0.1400000000000005
r712-3132,2024-06-21 16:00:00,3.1,0.0,83.69,0.0300000000000011,16.7,-0.0700000000000002
r712-3132,2024-06-21 18:00:00,3.1,0.0,84.26,0.5700000000000074,15.92,-0.7799999999999994
r712-3132,2024-06-21 19:00:00,3.1,0.0,82.83,-1.4300000000000068,15.78,-0.1400000000000005
r712-3132,2024-06-21 20:00:00,3.1,0.0,80.31,-2.519999999999996,15.46,-0.3199999999999985
r712-3132,2024-06-21 21:00:00,3.1,0.0,74.74,-5.570000000000007,15.56,0.0999999999999996
r712-3132,2024-06-21 22:00:00,3.1,0.0,72.14,-2.5999999999999943,15.56,0.0
r712-3132,2024-06-21 23:00:00,3.1,0.0,73.41,1.269999999999996,15.01,-0.5500000000000007
r712-3132,2024-06-22 00:00:00,3.1,0.0,73.31,-0.0999999999999943,14.49,-0.5199999999999996
r712-3132,2024-06-22 01:00:00,3.1,0.0,71.18,-2.1299999999999955,14.02,-0.4700000000000006
r712-3132,2024-06-22 02:00:00,3.1,0.0,70.72,-0.4600000000000079,13.87,-0.1500000000000003
r712-3132,2024-06-22 03:00:00,3.1,0.0,72.1,1.3799999999999957,13.5,-0.3699999999999992
r712-3132,2024-06-22 04:00:00,3.1,0.0,69.92,-2.1799999999999926,13.26,-0.2400000000000002
r712-3132,2024-06-22 05:00:00,3.1,0.0,67.95,-1.9699999999999989,12.88,-0.379999999999999
r712-3132,2024-06-22 06:00:00,3.1,0.0,64.82,-3.1300000000000097,12.81,-0.0700000000000002
r712-3132,2024-06-22 07:00:00,3.1,0.0,62.21,-2.6099999999999923,12.75,-0.0600000000000005
r712-3132,2024-06-22 08:00:00,3.1,0.0,62.52,0.3100000000000023,12.47,-0.2799999999999993
r712-3132,2024-06-22 09:00:00,3.1,0.0,62.49,-0.0300000000000011,12.76,0.2899999999999991
r712-3132,2024-06-22 11:00:00,3.1,0.0,62.82,0.3299999999999983,12.75,-0.0099999999999997
r712-3132,2024-06-22 12:00:00,3.1,0.0,63.61,0.7899999999999991,13.46,0.7100000000000009
r712-3132,2024-06-22 13:00:00,3.1,0.0,65.9,2.2900000000000063,12.91,-0.5500000000000007
r712-3132,2024-06-22 14:00:00,3.1,0.0,70.82,4.919999999999988,12.71,-0.1999999999999993
r712-3132,2024-06-22 15:00:00,3.1,0.0,72.17,1.3500000000000083,12.36,-0.3500000000000014
r712-3132,2024-06-22 16:00:00,3.1,0.0,77.79,5.6200000000000045,11.58,-0.7799999999999994
r712-3132,2024-06-22 17:00:00,3.1,0.0,75.95,-1.8400000000000036,11.44,-0.1400000000000005
r712-3132,2024-06-22 18:00:00,3.1,0.0,78.71,2.759999999999991,10.85,-0.5899999999999999
r712-3132,2024-06-22 19:00:00,3.1,0.0,78.34,-0.3699999999999903,11.09,0.2400000000000002
r712-3132,2024-06-22 20:00:00,3.1,0.0,80.77,2.4299999999999926,11.34,0.25
r712-3132,2024-06-22 21:00:00,3.1,0.0,81.43,0.6600000000000108,11.27,-0.0700000000000002
r712-3132,2024-06-22 22:00:00,3.1,0.0,83.25,1.8199999999999927,10.95,-0.3200000000000003
r712-3132,2024-06-22 23:00:00,3.1,0.0,81.49,-1.7600000000000051,11.89,0.9400000000000012
r712-3132,2024-06-23 00:00:00,3.1,0.0,79.55,-1.9399999999999975,11.69,-0.200000000000001
r712-3132,2024-06-23 01:00:00,3.1,0.0,75.05,-4.5,11.51,-0.1799999999999997
r712-3132,2024-06-23 02:00:00,3.1,0.0,74.6,-0.4500000000000028,11.12,-0.3900000000000005
r712-3132,2024-06-23 03:00:00,3.1,0.0,71.71,-2.890000000000001,10.91,-0.209999999999999
r712-3132,2024-06-23 04:00:00,3.1,0.0,70.59,-1.1199999999999903,10.23,-0.6799999999999997
r712-3132,2024-06-23 05:00:00,3.1,0.0,70.83,0.2399999999999948,10.06,-0.1699999999999999
r712-3132,2024-06-23 06:00:00,3.1,0.0,70.37,-0.4599999999999937,10.06,0.0
r712-3132,2024-06-23 07:00:00,3.1,0.0,74.34,3.969999999999999,10.03,-0.0300000000000011
r712-3132,2024-06-23 08:00:00,3.1,0.0,74.92,0.5799999999999983,10.89,0.8600000000000012
r712-3132,2024-06-23 09:00:00,3.1,0.0,71.94,-2.980000000000004,11.98,1.09
r712-3132,2024-06-23 10:00:00,3.1,0.0,70.16,-1.7800000000000011,12.81,0.8300000000000001
r712-3132,2024-06-23 11:00:00,3.1,0.0,68.3,-1.8599999999999997,13.54,0.7299999999999986
r712-3132,2024-06-23 12:00:00,3.1,0.0,64.57,-3.730000000000004,14.34,0.8000000000000007
r712-3132,2024-06-23 13:00:00,3.1,0.0,57.63,-6.939999999999991,14.61,0.2699999999999996
r712-3132,2024-06-23 14:00:00,3.1,0.0,59.15,1.519999999999996,14.27,-0.3399999999999998
r712-3132,2024-06-23 15:00:00,3.1,0.0,64.8,5.649999999999999,13.48,-0.7899999999999991
r712-3132,2024-06-23 16:00:00,3.1,0.0,67.28,2.480000000000004,12.57,-0.91
r712-3132,2024-06-23 17:00:00,3.1,0.0,70.54,3.260000000000005,12.22,-0.3499999999999996
r712-3132,2024-06-23 18:00:00,3.1,0.0,71.31,0.769999999999996,11.74,-0.4800000000000004
r712-3132,2024-06-23 19:00:00,3.1,0.0,72.98,1.6700000000000017,11.43,-0.3100000000000005
r712-3132,2024-06-23 20:00:00,3.1,0.0,73.01,0.0300000000000011,11.3,-0.129999999999999
r712-3132,2024-06-23 21:00:00,3.1,0.0,72.16,-0.8500000000000085,11.23,-0.0700000000000002
r712-3132,2024-06-23 22:00:00,3.1,0.0,72.86,0.7000000000000028,10.71,-0.5199999999999996
r712-3132,2024-06-23 23:00:00,3.1,0.0,74.0,1.1400000000000006,10.47,-0.2400000000000002
r712-3132,2024-06-24 00:00:00,3.1,0.0,73.31,-0.6899999999999977,10.98,0.5099999999999998
r712-3132,2024-06-24 01:00:00,3.1,0.0,73.96,0.6499999999999915,10.65,-0.33
r712-3132,2024-06-24 02:00:00,3.1,0.0,74.94,0.980000000000004,10.47,-0.1799999999999997
r712-3132,2024-06-24 03:00:00,3.1,0.0,78.72,3.780000000000001,9.85,-0.620000000000001
r712-3132,2024-06-24 04:00:00,3.1,0.0,75.96,-2.760000000000005,10.52,0.6699999999999999
r712-3132,2024-06-24 05:00:00,3.1,0.0,75.37,-0.5899999999999892,10.68,0.1600000000000001
r712-3132,2024-06-24 06:00:00,3.1,0.0,75.2,-0.1700000000000017,10.76,0.08
r712-3132,2024-06-24 07:00:00,3.1,0.0,76.12,0.9200000000000016,11.03,0.2699999999999996
r712-3132,2024-06-24 08:00:00,3.1,0.0,75.99,-0.1300000000000096,11.46,0.4300000000000015
r712-3132,2024-06-24 09:00:00,3.1,0.0,75.81,-0.1799999999999926,12.37,0.9099999999999984
r712-3132,2024-06-24 10:00:00,3.1,0.0,76.74,0.9299999999999926,13.37,1.0
r712-3132,2024-06-24 11:00:00,3.1,0.0,76.65,-0.0899999999999892,14.42,1.0500000000000007
r712-3132,2024-06-24 12:00:00,3.1,0.0,76.6,-0.0500000000000113,15.2,0.7799999999999994
r712-3132,2024-06-24 13:00:00,3.1,0.0,76.57,-0.0300000000000011,15.64,0.4400000000000013
r712-3132,2024-06-24 14:00:00,3.1,0.0,77.73,1.1600000000000108,15.64,0.0
r712-3132,2024-06-24 15:00:00,3.1,0.0,78.24,0.5099999999999909,15.37,-0.2700000000000013
r712-3132,2024-06-24 16:00:00,3.1,0.0,80.8,2.5600000000000023,15.01,-0.3599999999999994
r712-3132,2024-06-24 17:00:00,3.1,0.0,82.49,1.6899999999999975,14.57,-0.4399999999999995
r712-3132,2024-06-24 18:00:00,3.1,0.0,83.14,0.6500000000000057,14.44,-0.1300000000000007
r712-3132,2024-06-24 19:00:00,3.1,0.0,84.11,0.9699999999999988,14.32,-0.1199999999999992
r712-3132,2024-06-24 20:00:00,3.1,0.0,84.59,0.480000000000004,14.32,0.0
r712-3132,2024-06-24 21:00:00,3.1,0.0,86.18,1.5900000000000034,14.12,-0.200000000000001
r712-3132,2024-06-24 22:00:00,3.1,0.0,88.8,2.6199999999999903,13.81,-0.3099999999999987
r712-3132,2024-06-24 23:00:00,3.1,0.0,90.87,2.0700000000000074,13.56,-0.25
r712-3132,2024-06-25 00:00:00,3.1,0.0,91.94,1.0699999999999932,13.47,-0.0899999999999998
r712-3132,2024-06-25 02:00:00,3.1,0.0,92.96,1.019999999999996,13.3,-0.1699999999999999
r712-3132,2024-06-25 03:00:00,3.1,0.0,93.38,0.4200000000000017,13.01,-0.2900000000000009
r712-3132,2024-06-25 04:00:00,3.1,0.0,93.71,0.3299999999999983,12.82,-0.1899999999999995
r712-3132,2024-06-25 05:00:00,3.1,0.0,93.91,0.2000000000000028,12.71,-0.1099999999999994
r712-3132,2024-06-25 06:00:00,3.1,0.0,94.2,0.2900000000000062,12.61,-0.1000000000000014
r712-3132,2024-06-25 07:00:00,3.1,0.0,94.29,0.0900000000000034,12.71,0.1000000000000014
r712-3132,2024-06-25 08:00:00,3.1,0.0,94.7,0.4099999999999966,13.26,0.5499999999999989
r712-3132,2024-06-25 09:00:00,3.1,0.0,94.79,0.0900000000000034,13.75,0.4900000000000002
r712-3132,2024-06-25 10:00:00,3.1,0.0,94.85,0.059999999999988,14.43,0.6799999999999997
r712-3132,2024-06-25 11:00:00,3.1,0.0,93.69,-1.1599999999999966,15.4,0.9700000000000006
r712-3132,2024-06-25 12:00:00,3.1,0.0,92.03,-1.6599999999999966,15.6,0.1999999999999993
r712-3132,2024-06-25 13:00:00,3.1,0.0,90.96,-1.0700000000000074,15.61,0.0099999999999997
r712-3132,2024-06-25 14:00:00,3.1,0.0,89.93,-1.029999999999987,15.81,0.200000000000001
r712-3132,2024-06-25 16:00:00,3.1,0.0,90.08,0.1499999999999914,15.06,-0.75
r712-3132,2024-06-25 18:00:00,3.1,0.0,91.26,1.1800000000000068,14.66,-0.4000000000000003
r712-3132,2024-06-25 19:00:00,3.1,0.0,91.73,0.4699999999999988,14.44,-0.2200000000000006
r712-3132,2024-06-25 20:00:00,3.1,0.0,92.21,0.4799999999999897,14.53,0.0899999999999998
r712-3132,2024-06-25 21:00:00,3.1,0.0,92.43,0.220000000000013,14.46,-0.0699999999999985
r712-3132,2024-06-25 22:00:00,3.1,0.0,92.52,0.0899999999999892,14.37,-0.0900000000000016
r712-3132,2024-06-25 23:00:00,3.1,0.0,92.64,0.1200000000000045,14.27,-0.0999999999999996
r712-3132,2024-06-26 00:00:00,3.1,0.0,92.97,0.3299999999999983,14.25,-0.0199999999999995
r712-3132,2024-06-26 01:00:00,3.1,0.0,92.84,-0.1299999999999954,14.15,-0.0999999999999996
