dev_id,datetime,peopleIn,peopleOut
vs121-7177,2024-01-11 21:00:00,16,11
vs121-7177,2024-01-11 22:00:00,1,1
vs121-7177,2024-01-11 23:00:00,48,21
vs121-7177,2024-01-12 00:00:00,54,39
vs121-7177,2024-01-12 01:00:00,92,89
vs121-7177,2024-01-12 02:00:00,99,102
vs121-7177,2024-01-12 03:00:00,55,65
vs121-7177,2024-01-12 04:00:00,44,57
vs121-7177,2024-01-12 05:00:00,18,26
vs121-7177,2024-01-12 06:00:00,0,2
vs121-7177,2024-01-12 07:00:00,4,3
vs121-7177,2024-01-12 19:00:00,0,0
vs121-7177,2024-01-12 20:00:00,5,4
vs121-7177,2024-01-12 21:00:00,8,5
vs121-7177,2024-01-12 22:00:00,3,3
vs121-7177,2024-01-12 23:00:00,80,44
vs121-7177,2024-01-13 00:00:00,117,124
vs121-7177,2024-01-13 01:00:00,148,123
vs121-7177,2024-01-13 02:00:00,125,147
vs121-7177,2024-01-13 03:00:00,114,98
vs121-7177,2024-01-13 04:00:00,97,93
vs121-7177,2024-01-13 05:00:00,62,106
vs121-7177,2024-01-13 06:00:00,5,6
vs121-7177,2024-01-13 07:00:00,0,0
vs121-7177,2024-01-13 19:00:00,0,0
vs121-7177,2024-01-13 20:00:00,12,11
vs121-7177,2024-01-13 21:00:00,2,2
vs121-7177,2024-01-13 22:00:00,4,2
vs121-7177,2024-01-13 23:00:00,64,44
vs121-7177,2024-01-14 00:00:00,109,99
vs121-7177,2024-01-14 01:00:00,221,193
vs121-7177,2024-01-14 02:00:00,130,161
vs121-7177,2024-01-14 03:00:00,103,132
vs121-7177,2024-01-14 04:00:00,97,92
vs121-7177,2024-01-14 05:00:00,66,81
vs121-7177,2024-01-14 06:00:00,8,5
vs121-7177,2024-01-14 07:00:00,0,0
vs121-7177,2024-01-14 19:00:00,0,0
vs121-7177,2024-01-14 20:00:00,5,5
vs121-7177,2024-01-14 21:00:00,9,16
vs121-7177,2024-01-14 22:00:00,5,9
vs121-7177,2024-01-14 23:00:00,35,7
vs121-7177,2024-01-15 00:00:00,43,44
vs121-7177,2024-01-15 01:00:00,78,53
vs121-7177,2024-01-15 02:00:00,75,90
vs121-7177,2024-01-15 03:00:00,53,56
vs121-7177,2024-01-15 04:00:00,48,61
vs121-7177,2024-01-15 05:00:00,68,71
vs121-7177,2024-01-15 06:00:00,0,0
vs121-7177,2024-01-15 07:00:00,0,0
vs121-7177,2024-01-15 19:00:00,0,0
vs121-7177,2024-01-15 20:00:00,8,7
vs121-7177,2024-01-15 21:00:00,16,15
vs121-7177,2024-01-15 22:00:00,3,2
vs121-7177,2024-01-15 23:00:00,27,28
vs121-7177,2024-01-16 00:00:00,105,63
vs121-7177,2024-01-16 01:00:00,94,110
vs121-7177,2024-01-16 02:00:00,83,79
vs121-7177,2024-01-16 03:00:00,68,87
vs121-7177,2024-01-16 04:00:00,29,53
vs121-7177,2024-01-16 05:00:00,47,45
vs121-7177,2024-01-16 06:00:00,9,11
vs121-7177,2024-01-16 07:00:00,0,0
vs121-7177,2024-01-16 19:00:00,0,0
vs121-7177,2024-01-16 20:00:00,15,20
vs121-7177,2024-01-16 21:00:00,24,25
vs121-7177,2024-01-16 22:00:00,2,3
vs121-7177,2024-01-16 23:00:00,38,32
vs121-7177,2024-01-17 00:00:00,99,83
vs121-7177,2024-01-17 01:00:00,176,140
vs121-7177,2024-01-17 02:00:00,89,124
vs121-7177,2024-01-17 03:00:00,8,5
vs121-7177,2024-01-17 04:00:00,39,48
vs121-7177,2024-01-17 05:00:00,38,45
vs121-7177,2024-01-17 06:00:00,0,0
vs121-7177,2024-01-17 07:00:00,1,1
vs121-7177,2024-01-17 19:00:00,2,0
vs121-7177,2024-01-17 20:00:00,10,11
vs121-7177,2024-01-17 21:00:00,10,12
vs121-7177,2024-01-17 22:00:00,1,1
vs121-7177,2024-01-17 23:00:00,43,30
vs121-7177,2024-01-18 00:00:00,103,71
vs121-7177,2024-01-18 01:00:00,68,101
vs121-7177,2024-01-18 02:00:00,76,91
vs121-7177,2024-01-18 03:00:00,78,46
vs121-7177,2024-01-18 04:00:00,41,76
vs121-7177,2024-01-18 05:00:00,27,28
vs121-7177,2024-01-18 06:00:00,2,2
vs121-7177,2024-01-18 07:00:00,0,0
vs121-7177,2024-01-18 19:00:00,1,1
vs121-7177,2024-01-18 20:00:00,30,27
vs121-7177,2024-01-18 21:00:00,5,7
vs121-7177,2024-01-18 22:00:00,12,16
vs121-7177,2024-01-18 23:00:00,58,40
vs121-7177,2024-01-19 00:00:00,66,73
vs121-7177,2024-01-19 01:00:00,115,121
vs121-7177,2024-01-19 02:00:00,88,69
vs121-7177,2024-01-19 03:00:00,60,60
vs121-7177,2024-01-19 04:00:00,49,50
vs121-7177,2024-01-19 05:00:00,30,29
vs121-7177,2024-01-19 06:00:00,4,4
vs121-7177,2024-01-19 07:00:00,0,0
vs121-7177,2024-01-19 19:00:00,0,0
vs121-7177,2024-01-19 20:00:00,2,0
vs121-7177,2024-01-19 21:00:00,4,3
vs121-7177,2024-01-19 22:00:00,3,4
vs121-7177,2024-01-19 23:00:00,54,38
vs121-7177,2024-01-20 00:00:00,113,89
vs121-7177,2024-01-20 01:00:00,121,149
vs121-7177,2024-01-20 02:00:00,120,140
vs121-7177,2024-01-20 03:00:00,109,98
vs121-7177,2024-01-20 04:00:00,132,148
vs121-7177,2024-01-20 05:00:00,57,85
vs121-7177,2024-01-20 06:00:00,5,4
vs121-7177,2024-01-20 07:00:00,0,0
vs121-7177,2024-01-20 19:00:00,1,0
vs121-7177,2024-01-20 20:00:00,0,1
vs121-7177,2024-01-20 21:00:00,7,3
vs121-7177,2024-01-20 22:00:00,0,2
vs121-7177,2024-01-20 23:00:00,54,45
vs121-7177,2024-01-21 00:00:00,105,95
vs121-7177,2024-01-21 01:00:00,99,138
vs121-7177,2024-01-21 02:00:00,102,93
vs121-7177,2024-01-21 03:00:00,45,60
vs121-7177,2024-01-21 04:00:00,65,71
vs121-7177,2024-01-21 05:00:00,17,26
vs121-7177,2024-01-21 06:00:00,0,0
vs121-7177,2024-01-21 07:00:00,0,0
vs121-7177,2024-01-21 19:00:00,0,0
vs121-7177,2024-01-21 20:00:00,4,4
vs121-7177,2024-01-21 21:00:00,4,9
vs121-7177,2024-01-21 22:00:00,1,0
vs121-7177,2024-01-21 23:00:00,47,21
vs121-7177,2024-01-22 00:00:00,70,60
vs121-7177,2024-01-22 01:00:00,47,63
vs121-7177,2024-01-22 02:00:00,46,50
vs121-7177,2024-01-22 03:00:00,29,45
vs121-7177,2024-01-22 04:00:00,27,30
vs121-7177,2024-01-22 05:00:00,19,20
vs121-7177,2024-01-22 06:00:00,1,1
vs121-7177,2024-01-22 07:00:00,0,0
vs121-7177,2024-01-22 19:00:00,0,0
vs121-7177,2024-01-22 20:00:00,7,11
vs121-7177,2024-01-22 21:00:00,10,15
vs121-7177,2024-01-22 22:00:00,2,1
vs121-7177,2024-01-22 23:00:00,27,14
vs121-7177,2024-01-23 00:00:00,54,48
vs121-7177,2024-01-23 01:00:00,42,53
vs121-7177,2024-01-23 02:00:00,52,46
vs121-7177,2024-01-23 03:00:00,38,48
vs121-7177,2024-01-23 04:00:00,27,25
vs121-7177,2024-01-23 05:00:00,7,8
vs121-7177,2024-01-23 06:00:00,3,6
vs121-7177,2024-01-23 07:00:00,0,0
vs121-7177,2024-01-23 19:00:00,0,0
vs121-7177,2024-01-23 20:00:00,7,6
vs121-7177,2024-01-23 21:00:00,5,6
vs121-7177,2024-01-23 22:00:00,8,6
vs121-7177,2024-01-23 23:00:00,31,21
vs121-7177,2024-01-24 00:00:00,46,36
vs121-7177,2024-01-24 01:00:00,36,47
vs121-7177,2024-01-24 02:00:00,30,43
vs121-7177,2024-01-24 03:00:00,44,26
vs121-7177,2024-01-24 04:00:00,60,64
vs121-7177,2024-01-24 05:00:00,17,29
vs121-7177,2024-01-24 06:00:00,1,1
vs121-7177,2024-01-24 07:00:00,0,0
vs121-7177,2024-01-24 19:00:00,0,0
vs121-7177,2024-01-24 20:00:00,7,2
vs121-7177,2024-01-24 21:00:00,17,26
vs121-7177,2024-01-24 22:00:00,7,5
vs121-7177,2024-01-24 23:00:00,48,23
vs121-7177,2024-01-25 00:00:00,72,79
vs121-7177,2024-01-25 01:00:00,73,69
vs121-7177,2024-01-25 02:00:00,50,85
vs121-7177,2024-01-25 03:00:00,40,44
vs121-7177,2024-01-25 04:00:00,34,43
vs121-7177,2024-01-25 05:00:00,14,24
vs121-7177,2024-01-25 06:00:00,10,11
vs121-7177,2024-01-25 07:00:00,0,0
vs121-7177,2024-01-25 19:00:00,0,0
vs121-7177,2024-01-25 20:00:00,10,16
vs121-7177,2024-01-25 21:00:00,5,6
vs121-7177,2024-01-25 22:00:00,4,4
vs121-7177,2024-01-25 23:00:00,4,6
vs121-7177,2024-01-26 00:00:00,4,2
vs121-7177,2024-01-26 01:00:00,19,21
vs121-7177,2024-01-26 02:00:00,14,11
vs121-7177,2024-01-26 03:00:00,13,12
vs121-7177,2024-01-26 04:00:00,7,3
vs121-7177,2024-01-26 05:00:00,10,9
vs121-7177,2024-01-26 06:00:00,15,15
vs121-7177,2024-01-26 07:00:00,1,1
vs121-7177,2024-01-26 19:00:00,5,8
vs121-7177,2024-01-26 20:00:00,7,7
vs121-7177,2024-01-26 21:00:00,2,4
vs121-7177,2024-01-26 22:00:00,3,1
vs121-7177,2024-01-26 23:00:00,69,36
vs121-7177,2024-01-27 00:00:00,123,100
vs121-7177,2024-01-27 01:00:00,113,151
vs121-7177,2024-01-27 02:00:00,90,124
vs121-7177,2024-01-27 03:00:00,122,91
vs121-7177,2024-01-27 04:00:00,60,79
vs121-7177,2024-01-27 05:00:00,34,57
vs121-7177,2024-01-27 06:00:00,3,3
vs121-7177,2024-01-27 07:00:00,0,0
vs121-7177,2024-01-27 19:00:00,2,1
vs121-7177,2024-01-27 20:00:00,11,12
vs121-7177,2024-01-27 21:00:00,2,0
vs121-7177,2024-01-27 22:00:00,3,5
vs121-7177,2024-01-27 23:00:00,31,31
vs121-7177,2024-01-28 00:00:00,26,16
vs121-7177,2024-01-28 01:00:00,50,51
vs121-7177,2024-01-28 02:00:00,45,36
vs121-7177,2024-01-28 03:00:00,60,57
vs121-7177,2024-01-28 04:00:00,56,64
vs121-7177,2024-01-28 05:00:00,53,57
vs121-7177,2024-01-28 06:00:00,6,8
vs121-7177,2024-01-28 07:00:00,0,0
vs121-7177,2024-01-28 19:00:00,0,0
vs121-7177,2024-01-28 20:00:00,1,1
vs121-7177,2024-01-28 21:00:00,8,12
vs121-7177,2024-01-28 22:00:00,2,3
vs121-7177,2024-01-28 23:00:00,27,21
vs121-7177,2024-01-29 00:00:00,52,38
vs121-7177,2024-01-29 01:00:00,62,62
vs121-7177,2024-01-29 02:00:00,50,73
vs121-7177,2024-01-29 03:00:00,41,43
vs121-7177,2024-01-29 04:00:00,8,14
vs121-7177,2024-01-29 05:00:00,16,18
vs121-7177,2024-01-29 06:00:00,1,0
vs121-7177,2024-01-29 07:00:00,0,0
vs121-7177,2024-01-29 19:00:00,0,0
vs121-7177,2024-01-29 20:00:00,5,5
vs121-7177,2024-01-29 21:00:00,8,11
vs121-7177,2024-01-29 22:00:00,7,7
vs121-7177,2024-01-29 23:00:00,15,12
vs121-7177,2024-01-30 00:00:00,28,35
vs121-7177,2024-01-30 01:00:00,12,13
vs121-7177,2024-01-30 02:00:00,15,14
vs121-7177,2024-01-30 03:00:00,0,3
vs121-7177,2024-01-30 04:00:00,9,4
vs121-7177,2024-01-30 05:00:00,14,18
vs121-7177,2024-01-30 06:00:00,1,1
vs121-7177,2024-01-30 07:00:00,0,0
vs121-7177,2024-01-30 19:00:00,0,0
vs121-7177,2024-01-30 20:00:00,8,7
vs121-7177,2024-01-30 21:00:00,10,10
vs121-7177,2024-01-30 22:00:00,2,2
vs121-7177,2024-01-30 23:00:00,24,10
vs121-7177,2024-02-01 00:00:00,46,49
vs121-7177,2024-02-01 01:00:00,51,62
vs121-7177,2024-02-01 02:00:00,43,51
vs121-7177,2024-02-01 03:00:00,43,34
vs121-7177,2024-02-01 04:00:00,29,41
vs121-7177,2024-02-01 05:00:00,24,43
vs121-7177,2024-02-01 06:00:00,7,6
vs121-7177,2024-02-01 07:00:00,0,0
vs121-7177,2024-02-01 19:00:00,4,4
vs121-7177,2024-02-01 20:00:00,6,6
vs121-7177,2024-02-01 21:00:00,7,8
vs121-7177,2024-02-01 22:00:00,0,0
vs121-7177,2024-02-01 23:00:00,60,36
vs121-7177,2024-02-02 00:00:00,47,65
vs121-7177,2024-02-02 01:00:00,29,42
vs121-7177,2024-02-02 02:00:00,48,40
vs121-7177,2024-02-02 03:00:00,29,35
vs121-7177,2024-02-02 04:00:00,15,16
vs121-7177,2024-02-02 05:00:00,18,26
vs121-7177,2024-02-02 06:00:00,2,4
vs121-7177,2024-02-02 07:00:00,0,0
vs121-7177,2024-02-02 19:00:00,2,4
vs121-7177,2024-02-02 20:00:00,4,3
vs121-7177,2024-02-02 21:00:00,7,5
vs121-7177,2024-02-02 22:00:00,4,3
vs121-7177,2024-02-02 23:00:00,54,37
vs121-7177,2024-02-03 00:00:00,57,54
vs121-7177,2024-02-03 01:00:00,91,91
vs121-7177,2024-02-03 02:00:00,68,97
vs121-7177,2024-02-03 03:00:00,73,71
vs121-7177,2024-02-03 04:00:00,39,56
vs121-7177,2024-02-03 05:00:00,37,40
vs121-7177,2024-02-03 06:00:00,3,2
vs121-7177,2024-02-03 07:00:00,0,0
vs121-7177,2024-02-03 19:00:00,3,2
vs121-7177,2024-02-03 20:00:00,4,6
vs121-7177,2024-02-03 21:00:00,0,0
vs121-7177,2024-02-03 22:00:00,1,1
vs121-7177,2024-02-03 23:00:00,80,50
vs121-7177,2024-02-04 00:00:00,143,114
vs121-7177,2024-02-04 01:00:00,129,156
vs121-7177,2024-02-04 02:00:00,124,125
vs121-7177,2024-02-04 03:00:00,87,97
vs121-7177,2024-02-04 04:00:00,93,82
vs121-7177,2024-02-04 05:00:00,73,90
vs121-7177,2024-02-04 06:00:00,4,2
vs121-7177,2024-02-04 07:00:00,0,0
vs121-7177,2024-02-04 19:00:00,0,0
vs121-7177,2024-02-04 20:00:00,4,5
vs121-7177,2024-02-04 21:00:00,18,17
vs121-7177,2024-02-04 22:00:00,6,6
vs121-7177,2024-02-04 23:00:00,27,21
vs121-7177,2024-02-05 00:00:00,67,51
vs121-7177,2024-02-05 01:00:00,100,99
vs121-7177,2024-02-05 02:00:00,100,92
vs121-7177,2024-02-05 03:00:00,19,26
vs121-7177,2024-02-05 04:00:00,36,40
vs121-7177,2024-02-05 05:00:00,28,29
vs121-7177,2024-02-05 06:00:00,3,5
vs121-7177,2024-02-05 07:00:00,0,0
vs121-7177,2024-02-05 19:00:00,0,0
vs121-7177,2024-02-05 20:00:00,1,2
vs121-7177,2024-02-05 21:00:00,10,11
vs121-7177,2024-02-05 22:00:00,1,1
vs121-7177,2024-02-05 23:00:00,18,15
vs121-7177,2024-02-06 00:00:00,69,50
vs121-7177,2024-02-06 01:00:00,49,61
vs121-7177,2024-02-06 02:00:00,54,64
vs121-7177,2024-02-06 03:00:00,38,32
vs121-7177,2024-02-06 04:00:00,23,33
vs121-7177,2024-02-06 05:00:00,14,19
vs121-7177,2024-02-06 06:00:00,1,1
vs121-7177,2024-02-06 07:00:00,2,0
vs121-7177,2024-02-06 19:00:00,0,0
vs121-7177,2024-02-06 20:00:00,5,3
vs121-7177,2024-02-06 21:00:00,13,17
vs121-7177,2024-02-06 22:00:00,1,1
vs121-7177,2024-02-06 23:00:00,32,19
vs121-7177,2024-02-07 00:00:00,63,46
vs121-7177,2024-02-07 01:00:00,37,59
vs121-7177,2024-02-07 02:00:00,55,36
vs121-7177,2024-02-07 03:00:00,26,43
vs121-7177,2024-02-07 04:00:00,25,33
vs121-7177,2024-02-07 05:00:00,31,24
vs121-7177,2024-02-07 06:00:00,3,4
vs121-7177,2024-02-07 07:00:00,0,0
vs121-7177,2024-02-07 19:00:00,0,0
vs121-7177,2024-02-07 20:00:00,6,6
vs121-7177,2024-02-07 21:00:00,12,12
vs121-7177,2024-02-07 22:00:00,1,1
vs121-7177,2024-02-07 23:00:00,47,27
vs121-7177,2024-02-08 00:00:00,90,79
vs121-7177,2024-02-08 01:00:00,42,58
vs121-7177,2024-02-08 02:00:00,62,55
vs121-7177,2024-02-08 03:00:00,37,56
vs121-7177,2024-02-08 04:00:00,43,34
vs121-7177,2024-02-08 05:00:00,40,48
vs121-7177,2024-02-08 06:00:00,4,2
vs121-7177,2024-02-08 07:00:00,0,0
vs121-7177,2024-02-08 19:00:00,0,0
vs121-7177,2024-02-08 20:00:00,1,5
vs121-7177,2024-02-08 21:00:00,7,9
vs121-7177,2024-02-08 22:00:00,1,0
vs121-7177,2024-02-08 23:00:00,34,23
vs121-7177,2024-02-09 00:00:00,59,32
vs121-7177,2024-02-09 01:00:00,93,64
vs121-7177,2024-02-09 02:00:00,60,101
vs121-7177,2024-02-09 03:00:00,58,52
vs121-7177,2024-02-09 04:00:00,34,44
vs121-7177,2024-02-09 05:00:00,18,25
vs121-7177,2024-02-09 06:00:00,3,2
vs121-7177,2024-02-09 07:00:00,0,0
vs121-7177,2024-02-09 19:00:00,0,0
vs121-7177,2024-02-09 20:00:00,0,0
vs121-7177,2024-02-09 21:00:00,8,6
vs121-7177,2024-02-09 22:00:00,2,2
vs121-7177,2024-02-09 23:00:00,26,21
vs121-7177,2024-02-10 00:00:00,78,58
vs121-7177,2024-02-10 01:00:00,139,92
vs121-7177,2024-02-10 02:00:00,125,111
vs121-7177,2024-02-10 03:00:00,107,109
vs121-7177,2024-02-10 04:00:00,78,96
vs121-7177,2024-02-10 05:00:00,36,48
vs121-7177,2024-02-10 06:00:00,5,4
vs121-7177,2024-02-10 07:00:00,0,0
vs121-7177,2024-02-10 19:00:00,0,0
vs121-7177,2024-02-10 20:00:00,8,4
vs121-7177,2024-02-10 21:00:00,10,11
vs121-7177,2024-02-10 22:00:00,0,0
vs121-7177,2024-02-10 23:00:00,75,33
vs121-7177,2024-02-11 00:00:00,123,107
vs121-7177,2024-02-11 01:00:00,139,140
vs121-7177,2024-02-11 02:00:00,132,131
vs121-7177,2024-02-11 03:00:00,122,123
vs121-7177,2024-02-11 04:00:00,92,115
vs121-7177,2024-02-11 05:00:00,38,61
vs121-7177,2024-02-11 06:00:00,2,2
vs121-7177,2024-02-11 07:00:00,4,4
vs121-7177,2024-02-11 19:00:00,0,0
vs121-7177,2024-02-11 20:00:00,3,3
vs121-7177,2024-02-11 21:00:00,12,15
vs121-7177,2024-02-11 22:00:00,2,2
vs121-7177,2024-02-11 23:00:00,52,26
vs121-7177,2024-02-12 00:00:00,35,57
vs121-7177,2024-02-12 01:00:00,77,58
vs121-7177,2024-02-12 02:00:00,40,50
vs121-7177,2024-02-12 03:00:00,56,56
vs121-7177,2024-02-12 04:00:00,53,39
vs121-7177,2024-02-12 05:00:00,29,54
vs121-7177,2024-02-12 06:00:00,6,6
vs121-7177,2024-02-12 07:00:00,0,0
vs121-7177,2024-02-12 19:00:00,0,0
vs121-7177,2024-02-12 20:00:00,8,4
vs121-7177,2024-02-12 21:00:00,15,12
vs121-7177,2024-02-12 22:00:00,6,5
vs121-7177,2024-02-12 23:00:00,29,25
vs121-7177,2024-02-13 00:00:00,10,7
vs121-7177,2024-02-13 01:00:00,59,52
vs121-7177,2024-02-13 02:00:00,29,33
vs121-7177,2024-02-13 03:00:00,54,40
vs121-7177,2024-02-13 04:00:00,14,22
vs121-7177,2024-02-13 05:00:00,20,41
vs121-7177,2024-02-13 06:00:00,1,0
vs121-7177,2024-02-13 07:00:00,0,0
vs121-7177,2024-02-13 19:00:00,0,0
vs121-7177,2024-02-13 20:00:00,10,12
vs121-7177,2024-02-13 21:00:00,16,18
vs121-7177,2024-02-13 22:00:00,4,3
vs121-7177,2024-02-13 23:00:00,33,24
vs121-7177,2024-02-14 00:00:00,65,43
vs121-7177,2024-02-14 01:00:00,50,64
vs121-7177,2024-02-14 02:00:00,73,72
vs121-7177,2024-02-14 03:00:00,37,47
vs121-7177,2024-02-14 04:00:00,33,28
vs121-7177,2024-02-14 05:00:00,31,38
vs121-7177,2024-02-14 06:00:00,0,0
vs121-7177,2024-02-14 07:00:00,0,0
vs121-7177,2024-02-14 19:00:00,0,0
vs121-7177,2024-02-14 20:00:00,3,6
vs121-7177,2024-02-14 21:00:00,15,14
vs121-7177,2024-02-14 22:00:00,5,6
vs121-7177,2024-02-14 23:00:00,44,21
vs121-7177,2024-02-15 00:00:00,80,76
vs121-7177,2024-02-15 01:00:00,57,55
vs121-7177,2024-02-15 02:00:00,76,65
vs121-7177,2024-02-15 03:00:00,52,62
vs121-7177,2024-02-15 04:00:00,11,25
vs121-7177,2024-02-15 05:00:00,26,25
vs121-7177,2024-02-15 06:00:00,3,3
vs121-7177,2024-02-15 07:00:00,0,0
vs121-7177,2024-02-15 19:00:00,0,0
vs121-7177,2024-02-15 20:00:00,8,5
vs121-7177,2024-02-15 21:00:00,10,13
vs121-7177,2024-02-15 22:00:00,6,6
vs121-7177,2024-02-15 23:00:00,12,12
vs121-7177,2024-02-16 00:00:00,11,9
vs121-7177,2024-02-16 01:00:00,5,9
vs121-7177,2024-02-16 02:00:00,15,10
vs121-7177,2024-02-16 03:00:00,4,9
vs121-7177,2024-02-16 04:00:00,15,13
vs121-7177,2024-02-16 05:00:00,6,9
vs121-7177,2024-02-16 06:00:00,3,2
vs121-7177,2024-02-16 07:00:00,0,0
vs121-7177,2024-02-16 19:00:00,0,0
vs121-7177,2024-02-16 20:00:00,8,5
vs121-7177,2024-02-16 21:00:00,8,6
vs121-7177,2024-02-16 22:00:00,1,0
vs121-7177,2024-02-16 23:00:00,37,35
vs121-7177,2024-02-17 00:00:00,133,87
vs121-7177,2024-02-17 01:00:00,160,163
vs121-7177,2024-02-17 02:00:00,126,177
vs121-7177,2024-02-17 03:00:00,104,57
vs121-7177,2024-02-17 04:00:00,75,137
vs121-7177,2024-02-17 05:00:00,49,66
vs121-7177,2024-02-17 06:00:00,0,0
vs121-7177,2024-02-17 07:00:00,0,0
vs121-7177,2024-02-17 19:00:00,1,0
vs121-7177,2024-02-17 20:00:00,4,3
vs121-7177,2024-02-17 21:00:00,5,6
vs121-7177,2024-02-17 22:00:00,3,3
vs121-7177,2024-02-17 23:00:00,64,30
vs121-7177,2024-02-18 00:00:00,155,133
vs121-7177,2024-02-18 01:00:00,182,186
vs121-7177,2024-02-18 02:00:00,157,178
vs121-7177,2024-02-18 03:00:00,94,123
vs121-7177,2024-02-18 04:00:00,93,97
vs121-7177,2024-02-18 05:00:00,23,49
vs121-7177,2024-02-18 06:00:00,0,0
vs121-7177,2024-02-18 07:00:00,0,0
vs121-7177,2024-02-18 19:00:00,0,0
vs121-7177,2024-02-18 20:00:00,6,3
vs121-7177,2024-02-18 21:00:00,15,10
vs121-7177,2024-02-18 22:00:00,3,3
vs121-7177,2024-02-18 23:00:00,32,27
vs121-7177,2024-02-19 00:00:00,61,46
vs121-7177,2024-02-19 01:00:00,61,55
vs121-7177,2024-02-19 02:00:00,62,76
vs121-7177,2024-02-19 03:00:00,48,42
vs121-7177,2024-02-19 04:00:00,64,65
vs121-7177,2024-02-19 05:00:00,30,42
vs121-7177,2024-02-19 06:00:00,1,0
vs121-7177,2024-02-19 07:00:00,0,0
vs121-7177,2024-02-19 19:00:00,0,0
vs121-7177,2024-02-19 20:00:00,5,4
vs121-7177,2024-02-19 21:00:00,15,18
vs121-7177,2024-02-19 22:00:00,10,11
vs121-7177,2024-02-19 23:00:00,19,15
vs121-7177,2024-02-20 00:00:00,115,64
vs121-7177,2024-02-20 01:00:00,74,99
vs121-7177,2024-02-20 02:00:00,45,57
vs121-7177,2024-02-20 03:00:00,46,54
vs121-7177,2024-02-20 04:00:00,50,47
vs121-7177,2024-02-20 05:00:00,32,26
vs121-7177,2024-02-20 06:00:00,4,5
vs121-7177,2024-02-20 07:00:00,0,0
vs121-7177,2024-02-20 19:00:00,0,0
vs121-7177,2024-02-20 20:00:00,4,4
vs121-7177,2024-02-20 21:00:00,9,8
vs121-7177,2024-02-20 22:00:00,2,3
vs121-7177,2024-02-20 23:00:00,43,31
vs121-7177,2024-02-21 00:00:00,60,39
vs121-7177,2024-02-21 01:00:00,43,71
vs121-7177,2024-02-21 02:00:00,34,41
vs121-7177,2024-02-21 03:00:00,66,42
vs121-7177,2024-02-21 04:00:00,17,34
vs121-7177,2024-02-21 05:00:00,14,31
vs121-7177,2024-02-21 06:00:00,0,0
vs121-7177,2024-02-21 07:00:00,0,0
vs121-7177,2024-02-21 19:00:00,0,0
vs121-7177,2024-02-21 20:00:00,6,8
vs121-7177,2024-02-21 21:00:00,17,13
vs121-7177,2024-02-21 22:00:00,7,5
vs121-7177,2024-02-21 23:00:00,31,14
vs121-7177,2024-02-22 00:00:00,50,56
vs121-7177,2024-02-22 01:00:00,70,63
vs121-7177,2024-02-22 02:00:00,52,55
vs121-7177,2024-02-22 03:00:00,51,56
vs121-7177,2024-02-22 04:00:00,27,38
vs121-7177,2024-02-22 05:00:00,19,34
vs121-7177,2024-02-22 06:00:00,0,0
vs121-7177,2024-02-22 07:00:00,0,0
vs121-7177,2024-02-22 19:00:00,0,0
vs121-7177,2024-02-22 20:00:00,8,5
vs121-7177,2024-02-22 21:00:00,8,12
vs121-7177,2024-02-22 22:00:00,3,3
vs121-7177,2024-02-22 23:00:00,57,28
vs121-7177,2024-02-23 00:00:00,57,45
vs121-7177,2024-02-23 01:00:00,51,74
vs121-7177,2024-02-23 02:00:00,43,48
vs121-7177,2024-02-23 03:00:00,30,34
vs121-7177,2024-02-23 04:00:00,38,34
vs121-7177,2024-02-23 05:00:00,15,24
vs121-7177,2024-02-23 06:00:00,0,0
vs121-7177,2024-02-23 07:00:00,0,0
vs121-7177,2024-02-23 19:00:00,0,0
vs121-7177,2024-02-23 20:00:00,6,4
vs121-7177,2024-02-23 21:00:00,5,6
vs121-7177,2024-02-23 22:00:00,0,0
vs121-7177,2024-02-23 23:00:00,62,30
vs121-7177,2024-02-24 00:00:00,96,88
vs121-7177,2024-02-24 01:00:00,126,108
vs121-7177,2024-02-24 02:00:00,87,121
vs121-7177,2024-02-24 03:00:00,61,62
vs121-7177,2024-02-24 04:00:00,53,67
vs121-7177,2024-02-24 05:00:00,21,30
vs121-7177,2024-02-24 06:00:00,4,3
vs121-7177,2024-02-24 07:00:00,0,0
vs121-7177,2024-02-24 19:00:00,0,0
vs121-7177,2024-02-24 20:00:00,6,7
vs121-7177,2024-02-24 21:00:00,2,1
vs121-7177,2024-02-24 22:00:00,0,0
vs121-7177,2024-02-24 23:00:00,28,20
vs121-7177,2024-02-25 00:00:00,78,55
vs121-7177,2024-02-25 01:00:00,127,90
vs121-7177,2024-02-25 02:00:00,88,114
vs121-7177,2024-02-25 03:00:00,76,76
vs121-7177,2024-02-25 04:00:00,78,89
vs121-7177,2024-02-25 05:00:00,40,51
vs121-7177,2024-02-25 06:00:00,0,0
vs121-7177,2024-02-25 07:00:00,0,0
vs121-7177,2024-02-25 19:00:00,0,0
vs121-7177,2024-02-25 20:00:00,3,2
vs121-7177,2024-02-25 21:00:00,14,12
vs121-7177,2024-02-25 22:00:00,1,0
vs121-7177,2024-02-25 23:00:00,28,15
vs121-7177,2024-02-26 00:00:00,52,39
vs121-7177,2024-02-26 01:00:00,56,59
vs121-7177,2024-02-26 02:00:00,58,60
vs121-7177,2024-02-26 03:00:00,39,51
vs121-7177,2024-02-26 04:00:00,42,60
vs121-7177,2024-02-26 05:00:00,26,25
vs121-7177,2024-02-26 06:00:00,4,5
